Genie Biologique et Agroalimentaires (GBA),Pour l'instant seules mes connaissances en outils bureautiques (principalement Excel) et mes competences linguistiques ont pu etre mise en valeur 
Mecanique et Interactions (MI),Mecanique des fluides MMC MEF... matieres portant sur la mecanique les proprietes des materiaux et le numerique.
Informatique et Gestion (IG),A deep understanding of Git. Web programming (JS).
Microelectronique Et Automatique (MEA),Fpga projets semestriels Electronique
Materiaux (MAT),Tout ce qui touche aux polymeres 
Systemes Embarques (SE - apprentissage),Tous.
Genie Biologique et Agroalimentaires (GBA),Cours sur les aliments 
Microelectronique Et Automatique (MEA),Les activites liees a l'informatique et aux reseaux car je n'ai pas pu trouver d'emploi dans le domaine de la micro-electronique a la fin de mes etudes.   La gestion de projet a ete egalement tres importante dans mon insertion professionnelle.
Genie Biologique et Agroalimentaires (GBA),Les cours de nutrition de metabolisme les procedes industriels alimentaires et les TP industriel en atelier. Le module gestion de projet a ete tres utile pour moi en entreprise.
Mecanique Structures Industrielles (MSI - apprentissage),Les methodes de fabrication en general 
Genie Biologique et Agroalimentaires (GBA),L'insertion professionnelle par le biais des stages et contrat pro
Informatique et Gestion (IG),L'anglais L'algorithmique
Genie Biologique et Agroalimentaires (GBA),Tous les enseignements scientifique de la filiere 
Informatique et Gestion (IG),Algorithmique Projet Web software engineering
Informatique et Gestion (IG),Tous les enseignements m'ont ete utiles pour mon metier tout ceux ou j'ai pu apprendre a coder realiser des bdd et requetes SQL mais egalement les cours Management de projet / Methodologies agiles (product owner)
Genie Biologique et Agroalimentaires (GBA),Tous les cours de specialisation en 5eme annee 
Mecanique et Interactions (MI),- Simulation numerique - MMC  - algorithme  En resume la plupart des cours car mon niveau de connaissances etait tres faible avant la MI3
Eau et Genie Civil (EGC - apprentissage),Cours de beton RDM geotechniques Mathematiques Management de projet Bureau d'Etudes Cours de conduite de travaux Securite sur chantier Etude des marches publics
Genie Biologique et Agroalimentaires (GBA),La facon de reflechir/ penser/ l'etat d'esprit ont plus d'importance que les connaissances brutes dans la plupart des metiers d'ingenieurs 
Informatique et Gestion (IG),L'apprentissage par projets car cela permet d'apprendre a chercher l'information et a monter en competences au dela de ce que l'on voit en cours
Sciences et Technologies de l'Eau (STE),L'hydraulique l'hydrologie la metrologies la biologie la chimie les maths le VBA/access les simulations numeriques
Mecanique et Interactions (MI),La programmation informatique les projets la redaction de rapports
Sciences et Technologies de l'Eau (STE),hydraulique gestion de projet
Materiaux (MAT),Metallurgie et cours de mecaniques (rheologie elements finis simulation numerique...)
Genie Biologique et Agroalimentaires (GBA),Gestion de projet  
Mecanique et Interactions (MI),Les langues (Anglais Espagnol Allemand) communication droit
Sciences et Technologies de l'Eau (STE),Enseignements techniques lies a la filiere  Interventions sur le droit de la commande publique
Mecanique et Interactions (MI),Capacite a se former  A resoudre des problemes a trouver l'info 
Sciences et Technologies de l'Eau (STE),Biologie microbiologie mecanique des fluides
Materiaux (MAT),Je ne parlerai pas d'enseignements en particulier mais de l'opportunite de pouvoir realiser un contrat pro en 5eme qui est un veritable tremplin pour l'insertion dans le monde professionnel. 
Materiaux (MAT),ACV ecoconception cours sur les materiaux en general 
Informatique et Gestion (IG),Algorithmique base de donnees relationnelles
Materiaux (MAT),Tous les enseignements techniques/pratiques.
Materiaux (MAT),Management Mecaniques Physique Logiciel et CAO 
Eau et Genie Civil (EGC - apprentissage),Gestion de projet  Communication
Genie Biologique et Agroalimentaires (GBA),Les projets de maniere general
Informatique et Gestion (IG),Les projets pour la gestion du travail en equipe Les matieres autour des systemes d'informations Projets industriels Gestion de projet
Materiaux (MAT),Eco-conception / projets sur Simapro PFE  Cours de droit Tous les cours sur les materiaux (culture ge) Packaging 
Mecanique et Interactions (MI),management de projet mecanique theorique et numerique 
Materiaux (MAT),Management Anglais
Materiaux (MAT),Cours de gestion de projet management
Microelectronique Et Automatique (MEA),Ayant completement change de domaine ce que je fais dans ma these n'a que tres peu de lien avec la formation MEA. Les cours suivis lors de mon semestre ERASMUS a Berlin me sont en revanche tres utiles.
Informatique et Gestion (IG),Toute l'informatique
Genie Biologique et Agroalimentaires (GBA),Adaptabilite gestion de projet
Microelectronique Et Automatique (MEA),Les projets de MEA la technique ( electronique filtrage systeme embarque informatique)
Informatique et Gestion (IG),Les travaux en projets
Eau et Genie Civil (EGC - apprentissage),Organisation de chantier Beton TP 
Genie Biologique et Agroalimentaires (GBA),Experience pro  Application des cours au monde professionnel Connaissances des postes auxquels on peut pretendre
Microelectronique Et Automatique (MEA),C Micro controleur  RTOS
Genie Biologique et Agroalimentaires (GBA),Nutrition  Biologie 
Materiaux (MAT),Les projets et TP 
Materiaux (MAT),Les cours  techniques  (polymeres verres ceramiques betons...)
Microelectronique Et Automatique (MEA),Programmation embarque (microcontroleurs) Informatique  Gestion de projet
Systemes Embarques (SE - apprentissage),Electronique python algo RF electromag.
Eau et Genie Civil (EGC - apprentissage),L'ensemble des enseignements de la formation EGC sont utiles dans mon metier.
Sciences et Technologies de l'Eau (STE),L'anglais et l'hydraulique.
Eau et Genie Civil (EGC - apprentissage),Cours Traitement de l'eau  Cours d'hydraulique Cours bureautique (excel vba word) Cours construction 
Microelectronique Et Automatique (MEA),Les projets et les travaux pratiques.
Sciences et Technologies de l'Eau (STE),Fonctionnement des entreprises hydrobiologie hydrologie utilisation de logiciel (RqgisExcel etc.)
Sciences et Technologies de l'Eau (STE),Hydraulique generale  hydraulique des reseaux 
Informatique et Gestion (IG),Projet web algorithmes base de donnees react docker (devops)
Sciences et Technologies de l'Eau (STE),HYDRAULIQUE PROGRAMMATION EXCEL GESTION DE PROJET SIG MARCHES PRIVES/PUBLIQUES
Informatique et Gestion (IG),dev web et mobile
Materiaux (MAT),Ensemble des enseignements materiaux (polymeres metaux ceramiques et verres) et caracterisation des materiaux
Systemes Embarques (SE - apprentissage),Programmation (generale microcontrolleurs linux) Electronique (generale amplificateurs communication) Electromagnetisme
Materiaux (MAT),La mecanique 
Sciences et Technologies de l'Eau (STE),Les enseignements de modelisation (hydrologique et hydraulique) management de projet et SIG
Sciences et Technologies de l'Eau (STE),Hydraulique et hydrologie
Microelectronique Et Automatique (MEA),Programmation embarque. Rtos. Logique. Reseau. Architecture des systemes embarques. Droit du travail.
Materiaux (MAT),UE Technique (Polymere Materiaux composites Physique des colloides MASC) Travaux pratiques avec utilisations d'outils de caracterisation Anglais
Sciences et Technologies de l'Eau (STE),Toutes les matieres en lien avec l'informatique l'hydrologie l'hydraulique et la gestion de projet. 
Mecanique et Interactions (MI),CFD programmation anglais.
Microelectronique Et Automatique (MEA),Les enseignements de projet / pratiques.
Microelectronique Et Automatique (MEA),Microelectronique fpga
Mecanique Structures Industrielles (MSI - apprentissage),Enseignements techniques relatifs a la chaudronnerie au soudage et au nucleaire.  Thermomecanique  Management  DDRS
Informatique et Gestion (IG),Tout ce qui concerne le WEB Base de donnees relationnelles et non relationnelles architecture logicielle algorithmie.
Mecanique et Interactions (MI),Conception mecanique MEF/ Calcul
Genie Biologique et Agroalimentaires (GBA),Genie des procedes Biochimie matrices alimentaires TP Projets Statistiques
Mecanique Structures Industrielles (MSI - apprentissage),Mathematiques Resistance des materiaux Mecanique des structures Mecaniques des milieux continus Science de la Matiere Bureau d'etudes Fabrication soudee Fabrication generale Anglais
Informatique et Gestion (IG),La culture general acquise durant les differentes annees Les matieres liees a la Data
Mecanique Structures Industrielles (MSI - apprentissage),Materiaux BE Plaques et coques RDM Mecaniques Soudage Calcul ASP ...
Mecanique et Interactions (MI),Pour l'exercice du metier : Un peu tous les cours techniques finissent par etre utile a un moment. Pour l'insertion professionelle : Les echanges avec les professeurs
Materiaux (MAT),Dans le cadre de ma these j'utilise souvent ce que j'ai vu en Beton Ceramique Mathematiques Diagramme de phase Rheologie Physique des colloides Durabilite des metaux ou encore Couches minces. 
Materiaux (MAT),Adaptabilite et le raisonnement scientifiques en plus de toutes les connaissances techniques de bases 
Microelectronique Et Automatique (MEA),Les projets semestrielles et de fin d'etudes certaines formation d'informatiques
Materiaux (MAT),Anglais Les cours materiaux 
Mecanique Structures Industrielles (MSI - apprentissage),Aucun 
Microelectronique Et Automatique (MEA),Informatique Microelectronique
Sciences et Technologies de l'Eau (STE),Pole hydrobiologie ecologie et biodiversite 
Systemes Embarques (SE - apprentissage),Electronique (de puissance pour la communications ...) Electromagnetisme / Electromagnetique Les travaux pratiques
Sciences et Technologies de l'Eau (STE),Gestion de projet genie des procedes ensemble des cours sur l'hydraulique excel et modelisation cartographie
Materiaux (MAT),Polymeres 
Sciences et Technologies de l'Eau (STE),Hydraulique 
Sciences et Technologies de l'Eau (STE),- droit du travail -> le plus utile - gestion de projet - microbiologie hydraulique chimie -> certaines notions - insertion professionnelle 
Materiaux (MAT),- Gestion du travail - informatique - lecture de document scientifique - Anglais
Genie Biologique et Agroalimentaires (GBA), La biotechnologie biochimie microbiologie nutrition-sante
Materiaux (MAT),Polymeres TP sur les techniques experimentales de caracterisations
Microelectronique Et Automatique (MEA),Anglais programmation C/C++ systeme embarque automatique 
Microelectronique Et Automatique (MEA),CIA  ELN  SE 
Materiaux (MAT),Eco-conception TP (Chimie Metaux Composites...) Management
Mecanique Structures Industrielles (MSI - apprentissage),Les maths permettant d'acquerir une certaine rigueur. 
Genie Biologique et Agroalimentaires (GBA),Gestion de projet 
Eau et Genie Civil (EGC - apprentissage),L'associatif principalement. La communication et la gestion de projet. 
Materiaux (MAT),Les TP et les projets 
Eau et Genie Civil (EGC - apprentissage),Actuellement plutot les enseignements du domaine GC
Materiaux (MAT),Management de Projet ou matieres faisant travailler les 'soft skills'
Microelectronique Et Automatique (MEA),Cours de langage VHDL
Informatique et Gestion (IG),Dev + gestion de projets/equipe
Microelectronique Et Automatique (MEA),Adaptabilite qui n'etait d'ailleurs pas un enseignement
Mecanique Structures Industrielles (MSI - apprentissage),Metallurgie Procedes de soudage Calculs de structures Rdm 
